id,landmarks
c57a1f20e33a7bcf,8205 0.99
c57a3645c60087c9,2358 1.00
c57a4a9b18f60528,11832 1.00
c57b3dcab46ec266,727 1.00
c57b6fc23bbe2fb3,3438 1.00
c57c19fed03ff0c1,13431 1.00
c57c2a272f746eb5,10434 1.00
c57d4440ebc238b2,2373 1.00
c57d4b5be91feb3a,10494 1.00
c57df708e17df419,3726 1.00
c57e45f66a87d65e,4499 1.00
c57e8e23e6c05303,14586 1.00
c57f95173e388c68,9060 1.00
c58076d54134de4b,11832 1.00
c580eb29d2eb7eaa,10494 1.00
c581d3b9af46a2a6,5557 1.00
c582f9b0413b7055,10494 1.00
c582fab2d5f3dc09,10153 1.00
c583b83628ef6ea2,2373 1.00
c584ee030a399429,14330 1.00
c585d37b30db6ea1,14586 1.00
c586003e0dac9dce,5557 1.00
c587458294e08489,3802 1.00
c5878d4cad903d1d,3431 1.00
c58792859fb024b9,5984 1.00
c587f312c95558d3,10434 0.99
c588234b409873c4,4499 1.00
c58a6288a33cabee,2054 1.00
c58ad8054109fc4e,10434 1.00
c58ba94dfc33add1,4499 1.00
c58db804026def21,4792 1.00
c59283307bf5d452,10434 1.00
c592d8c7f0f08bc4,814 1.00
c592db6db8e25d6d,2893 0.99
c592fd33aa8c389f,10317 1.00
c59425b206afddc5,4499 1.00
c5945fe7b42c26b5,3438 1.00
c595a59999c5670b,11832 1.00
c595bb822f977865,11832 1.00
c595f6929f93b449,10358 1.00
c595fc9b9d8ed847,573 1.00
c59603158aa67aff,10317 1.00
c596718d0e0274e2,11343 1.00
c596f841a741fc7e,13480 0.99
c597f060af884676,10494 1.00
c598ed9825c11b9f,6730 1.00
c598fd5783ede35d,11832 1.00
c598fda47c1d5f0d,10358 1.00
c5995d0fc2351d72,573 1.00
c599d7925f31f2da,2589 1.00
c59a17aac89b4e43,13361 1.00
c59a6ed5b500fa8a,573 1.00
c59af5f2c0a8b3f6,3242 1.00
c59cd3e9e80e74f1,7314 1.00
c59cdab4f3a74275,10317 1.00
c59d22cc0c44b330,4499 1.00
c59d6e1744b9d35d,4499 1.00
c59d78c9f79ce779,9621 1.00
c59ddf7ad09290dd,10317 1.00
c59e227924a2b7a5,10317 1.00
c59e3488aac78d1a,8205 1.00
c59e619ba6462bbe,10317 1.00
c59f0b05af18623f,10494 1.00
c59fef4efb54dcd2,10434 1.00
c5a0518f58c1ea6b,10494 1.00
c5a1863409476d88,402 1.00
c5a2659447f3acdf,8986 1.00
c5a26e9210a1f91f,10317 1.00
c5a2909f121445e9,10317 1.00
c5a2e7c288e7b0d4,3184 1.00
c5a2f00229c17727,573 1.00
c5a31ea4892d804d,10494 1.00
c5a4d433ea0bf594,10123 1.00
c5a5653f3f204577,7894 1.00
c5a63744c347c2ff,14586 1.00
c5a6f5335187c0cf,10317 1.00
c5a70d6b7b2bdb1c,10494 1.00
c5a7dc3bc678c8bf,12057 1.00
c5a7e9576c59de9f,4499 1.00
c5a8ad0e9091514f,5944 1.00
c5a949211816132c,13431 1.00
c5a9aaaa76bf0b87,13361 1.00
c5aa0ea84eb54873,11832 1.00
c5ab0b41292ec3f3,573 1.00
c5ab83a7acdee500,4499 1.00
c5ac492c37cafc2f,11832 1.00
c5ad62ad9d054667,10317 1.00
c5ae7f961190a35f,13480 1.00
c5af20be8dc94a5d,11832 1.00
c5af27e4859c946b,4499 1.00
c5b13df4b486a8da,9060 1.00
c5b20da5717a5f25,9060 1.00
c5b44bfee541b526,2064 1.00
c5b50e6ef5d938c9,14586 1.00
c5b53769fa1538fd,7314 1.00
c5b65b263bf43267,12438 1.00
c5b7090dc932e457,9060 1.00
c5b72b422436a130,10621 1.00
c5b83c3f55bf504b,5114 1.00
c5b8771bb7711b7b,10317 1.00
c5b8781833cb1a59,4499 1.00
c5b8cd3fed1c71c4,10043 1.00
c5b9212fa5daedb7,3438 1.00
c5bb52c5e875abc5,10494 1.00
c5bb55e00d4b1013,12868 1.00
c5bb8d1b34e2f156,12868 1.00
c5bc0f7721812df4,8201 1.00
c5bc23517f73bfe1,10494 1.00
c5bcbf153293c27d,573 1.00
c5bce38c1785130a,6676 1.00
c5bd67fee1f656fb,11832 1.00
c5bdfabb98bd6fc9,10549 1.00
c5be3b296630f7b1,814 1.00
c5be3be4e7d620ab,12826 1.00
c5beb71d2f4ad6b3,13480 1.00
c5bec194f9c9d60f,3793 1.00
c5bf01e9462e07e1,10043 1.00
c5bf3b6934f37cbf,10434 1.00
c5bfba461e73783b,13431 1.00
c5bfcc212d93c1f9,2054 1.00
c5c1d860e8e7051d,7059 1.00
c5c2331f0a9ae5c6,10124 1.00
c5c2a49b62bfd3b3,12211 1.00
c5c3cffced50236d,10621 1.00
c5c510026e48845b,10317 1.00
c5c51dd34cd0ca6f,3438 1.00
c5c5547fbd46b80f,12538 1.00
c5c6a0fa4e32e907,13301 1.00
c5c7535d7e3be47a,5557 1.00
c5c7d6ce8e8c27d2,12211 1.00
c5c7faccd1656e6c,13431 1.00
c5c838f30ac464df,10317 1.00
c5c97dbe0499e50f,5944 1.00
c5c9cf3bb01741f3,10494 1.00
c5ca9ee2e568f5e3,13431 1.00
c5cb537643bbad6e,2373 1.00
c5cb83ea237ac589,4826 1.00
c5cbbb574080f701,453 1.00
c5cc26355e41eaa2,10317 1.00
c5ccf6644252ea6c,4383 1.00
c5ceb532a321dd0f,10043 1.00
c5d002b3a7b5ee28,3960 1.00
c5d03221a6db2247,10494 1.00
c5d18f2c1e73bb79,2054 1.00
c5d29774ead89e3f,11832 1.00
c5d31608d5cebd8c,8205 1.00
c5d443164ce02057,13137 1.00
c5d4632a5077a6d9,10043 1.00
c5d4781d8019055b,9060 1.00
c5d4889de5dcce0c,10317 1.00
c5d48b0c089c68c4,4763 1.00
c5d69253133bd50f,573 1.00
c5d72d992279a54d,9318 1.00
c5d7fb9cf3c67739,9318 1.00
c5d80e7e59776552,11343 1.00
c5d911f95a7841bb,10434 1.00
c5d929df323a46eb,10494 1.00
c5d959b1fda87ac0,14586 1.00
c5d98a29fcaccb80,11832 1.00
c5d9bf2ffcc58cbc,14586 1.00
c5d9d638378ae8dc,14586 1.00
c5db9ab6840181e0,11643 1.00
c5dc519ec967ee09,814 1.00
c5dc9d3b9ef37f5e,8537 1.00
c5dd0156a6daabf9,13431 1.00
c5dd641427265759,10317 1.00
c5dd8953bc0a4da0,10317 1.00
c5de6184e7536bea,453 1.00
c5def8b4373addbd,11832 1.00
c5dfd570423a6a99,10494 1.00
c5e06e49169ce89c,11832 1.00
c5e1198303df9cc0,14920 1.00
c5e167528ab5bee1,3438 1.00
c5e1976f0af6f420,8205 1.00
c5e1b19d8bf25551,7956 1.00
c5e2f5b8a2dca2bf,12868 1.00
c5e311349480cd6c,1524 1.00
c5e350c876f49056,2054 1.00
c5e4525cc6aef6fd,12383 1.00
c5e46340f4bd04c9,6157 1.00
c5e4dcb7079d521c,11832 1.00
c5e5530d1ee5fbde,10317 1.00
c5e575c17166d7a2,10494 1.00
c5e584d711395918,11643 1.00
c5e6069a43c9c8b9,14586 1.00
c5e60f264cffba49,9605 1.00
c5e6123aea9b1667,573 1.00
c5e61f63db7d625e,10494 1.00
c5e6702af804afaa,7314 1.00
c5e7ba1d00e35980,3806 1.00
c5e8de04a7df9f56,3450 1.00
c5e9253e1b2086e0,5557 1.00
c5e951c0845cbc16,11938 1.00
c5e959f13aa0776e,10317 1.00
c5ea7ac492365daf,10317 1.00
c5eb40c9cd1355c7,9060 1.00
c5ebeda4b73719b6,4499 1.00
c5ec397b04d386eb,9515 1.00
c5ec9dbc5c15f39f,13431 1.00
c5ee5e4616fab4ed,12057 1.00
c5eefbfbf5faa9e4,8205 1.00
c5ef7dfd4059c2d7,10494 1.00
c5f001a1c71ef399,12438 1.00
c5f0b5497511d32e,5032 1.00
c5f23af9aeb45058,11832 1.00
c5f305cc17e29c04,10621 1.00
c5f30aa6c2350ca8,9060 1.00
c5f3680bac797968,4499 1.00
c5f3d1d1399850a6,11832 1.00
c5f524d3f0336b7e,6452 1.00
c5f5462cb667439e,14586 1.00
c5f55fc093607fc1,3242 1.00
c5f5a41e186685cc,4496 1.00
c5f5c1805a93ffd8,14586 1.00
c5f77ba275f00bd0,10079 1.00
c5f877d009d84f48,11832 1.00
c5f97b0d23255a2a,11973 1.00
c5f9d7218d36817a,10317 1.00
c5fa2bcb7e833e0d,12612 1.00
c5fc0a1694cdeaa3,10317 1.00
c5fc402b0db72abb,14924 1.00
c5fc537418f29c6e,10494 1.00
c5fc76f8cb27f4bb,8205 1.00
c5fdf555e048f706,11643 1.00
c5fea1872dbbe214,4499 1.00
c5ff80ecb38c0cb2,621 1.00
c5ffbfe2e263f2c0,10494 1.00
c600ba95106fa9fb,14472 1.00
c60268da05cab801,13361 0.99
c60273fbbbd7470b,11832 1.00
c604eb34f56081ee,6452 1.00
c6052847c7ab918f,9060 1.00
c6057e9907614f4f,10494 1.00
c605ced191ae7009,13361 1.00
c606d0cfe117f332,8555 1.00
c60709448749e9b3,14586 1.00
c60791d209f6478d,6764 1.00
c60a42e65d64aec7,10494 1.00
c60a59c3dbac0bc1,10358 1.00
c60a658298192f18,635 1.00
c60a65b6f7fb7557,573 1.00
c60a88f5ec44434a,3438 1.00
c60aaeab99fc0abb,573 1.00
c60ae1c3c3bc191c,9060 1.00
c60bf3683b0cd471,11832 1.00
c60ccf373682bc89,11343 1.00
c60ce919c59d85d2,11832 1.00
c60ce9f6c5447659,14586 1.00
c60d624f5a15b856,10317 1.00
c60d64f2594c369d,11832 1.00
c60d8a6b9d73a3e7,8618 1.00
c60d989815c7a972,10621 1.00
c60f02ca9a83a78d,10317 1.00
c61015ec856a66f0,3726 1.00
c61021c64da84e16,5557 1.00
c6117b92e8c8741c,4499 1.00
c611d1393b8eea06,4499 1.00
c611d45fe142c58f,10317 1.00
c611eaa935f3cda6,10434 1.00
c6122893b3338215,2003 1.00
c612a936621d2ec2,11973 1.00
c612f5e3302b7df8,2054 1.00
c6143a0445403fe8,4499 1.00
c614d4a2ff2e12f9,10434 1.00
c614f49b0686e490,11444 1.00
c6153a235c98e3d8,10317 1.00
c615539f2be1d276,10043 1.00
c6159bc6ed22d08e,12211 1.00
c6163df639d25eb9,573 1.00
c6166c550f7aeab1,9060 1.00
c616b9c4ab307825,9074 1.00
c61775351bf661f6,9060 1.00
c617ab18f6bfcb48,13431 1.00
c6183651657f8bd1,11832 1.00
c6193d71dc67ff8f,10269 1.00
c61ad447465560f2,13480 1.00
c61b149c60615965,8205 1.00
c61b4f12f86d7595,10434 1.00
c61c12819e360b64,10317 1.00
c61d4f376ce9ef25,11832 1.00
c61d55b9ebfd3457,5248 1.00
c61e214c5d9ef15e,12057 1.00
c61f8bca3eaa3a87,5557 1.00
c6204b2d4984efcd,10434 1.00
c620fb2fad247970,13394 1.00
c6236956d96be1da,9318 1.00
c62394669c704b08,11643 1.00
c623c312f062a2dc,7314 1.00
c6267ca2e7aa89e3,11002 1.00
c62698f6e1ac31c0,6157 1.00
c626c94485f4485a,14586 1.00
c62702dba746f0fd,7817 1.00
c62748755b247237,573 1.00
c62781d2a3a61268,9060 1.00
c627b1a9b8146887,10434 1.00
c6281055aef00a7c,11170 1.00
c62920f3ca5423ae,11832 1.00
c629353b2fb02134,14617 0.99
c6298b35f26cc4d8,11832 1.00
c629bde06891e96b,6452 1.00
c62a4451a25cbb8b,10317 1.00
c62aa4a93c817f66,10434 1.00
c62aff85c00bf9ea,573 1.00
c62b441293e8170b,12211 1.00
c62c9edd12bd86ce,10434 1.00
c62d7589f8b69de9,10764 1.00
c62ea4dd7a042e18,4947 1.00
c62f8bc3adc7d364,3802 1.00
c632d33d447454b3,5557 1.00
c63507f146c3f9b3,573 1.00
c635fe5406d53fc2,10353 1.00
c636b954e1bf54d8,5114 1.00
c636f7e8d6a50d9f,2701 1.00
c636fdcaff00e1b7,9060 1.00
c63704d143c69590,4499 1.00
c6385efaa13c249f,573 1.00
c63872885563697e,6730 1.00
c638759915724aa4,10317 1.00
c6388814419cd774,2373 1.00
c6388c47f9912b69,8205 1.00
c63907cc60abe353,10494 1.00
c63953efb0ff61de,9060 1.00
c63a4c209e13bc73,10358 1.00
c63a8d1467144b99,13431 1.00
c63aa8375c3e79ea,10434 1.00
c63ae31d2c489c86,9060 1.00
c63d2e722293a08b,10434 1.00
c63dcfc25a6f132f,10434 1.00
c63e68245598ed8c,10434 1.00
c63f863738bfe9b0,573 1.00
c640233cdca4b09f,4499 1.00
c6406b9ec7eb08ec,4499 1.00
c6416befe5469504,10317 1.00
c642fec22b703290,3806 1.00
c643593eb265fe05,10123 1.00
c64468fa4bcd6222,2093 1.00
c64491a9e4e3ff39,7314 1.00
c644b128f952a101,573 1.00
c6451577fd4839f8,6058 1.00
c6452d0f76670012,9318 1.00
c645bb1f9642c92a,10434 1.00
c645e90f80dbac75,3244 1.00
c6470a5b70a1ae8a,10317 1.00
c6477d1afbb13664,3802 1.00
c648060d0e5e0fc8,11643 1.00
c64849ff03066166,10317 1.00
c64bc5417f9eaf1d,4499 1.00
c64c08bb2dfef3c7,4499 1.00
c64c657ea7bbbcef,3726 1.00
c64d854842e1a859,8240 1.00
c64dca700241106b,47 1.00
c64e533bc33e8273,10434 1.00
c64e6ef2b13f7e2c,10494 1.00
c64fa52e2602e326,573 1.00
c6502809ea60db12,3242 1.00
c6514d3eb415716e,10434 1.00
c652213b76d50a40,4499 1.00
c652827cdd5c1c4e,8986 1.00
c65316a644f52974,10317 1.00
c6532b6603330ad9,7314 1.00
c65374db0aad0a4e,10317 1.00
c654350d232ee8bb,8555 1.00
c65444dca92bd08d,13301 1.00
c6544a62e13e14c4,10358 1.00
c654f450b2f13cf6,4499 1.00
c6556ef5c9d06677,10434 1.00
c65608c6a6b7f391,10317 1.00
c656ed925ea91690,9060 1.00
c656f0a0dcfe4610,8205 1.00
c657fd49fa500cc0,2054 1.00
c658168d49026a4d,12383 1.00
c6593b04fd04de24,8205 1.00
c6599211d777ee48,10317 1.00
c659b6e9b66c4430,2054 1.00
c659e3a769036b81,4085 0.99
c659f4a1493f257f,10317 1.00
c65ad269b3cffd2a,12211 1.00
c65c3e620b1f29b5,10494 1.00
c65cfc7c201a27e8,9060 1.00
c65d1527c81735b4,13431 1.00
c65e1fb786c09d53,14586 1.00
c65e991837f73019,11832 1.00
c65f233432c3bdcb,8201 1.00
c65f24d20eee0246,12438 1.00
c65f8430f4710a2b,2054 1.00
c65fd96437ca10e2,10358 1.00
c6603aa7af6e7472,8205 1.00
c661f8243ba3aeb9,11832 1.00
c66253710865be22,11832 1.00
c6627f6ec380f28d,11832 1.00
c664252de5d71978,573 1.00
c664589ed96e4bdd,2373 1.00
c66485fd189d89f8,13452 1.00
c664c35fd88f5be3,12868 1.00
c6653666b8a9da5d,8205 1.00
c6661a514db3434f,13431 1.00
c66620fd5b3ccd18,10317 1.00
c6665b146fbe1a4c,10494 1.00
c6667e14f34b072d,4499 1.00
c666b64895902c21,5528 1.00
c667032e1e771b9b,10317 1.00
c66782467c604c06,10317 1.00
c667e30a81782b2b,2054 1.00
c667f91b3c18a516,10317 1.00
c668ba44ecc384c0,11832 1.00
c668bf357362838c,10317 1.00
c6691ddea201106a,10494 1.00
c669dc7e4159e78f,10043 1.00
c669f1078fc60fbe,10434 1.00
c66be0c8f2e2e55c,9060 1.00
c66c035130928040,9074 1.00
c66c84eb5dbfd5be,3012 1.00
c66cbe317a2d899c,14920 1.00
c66d30c653f798cf,11231 1.00
c66dd99ad5dc7db8,10043 1.00
c66e3e87e24936d7,11973 1.00
c66e81d42bb9ed73,47 1.00
c66f6da8a4ec4c0f,2054 1.00
c66fd6fceceeaef1,5557 1.00
c670533a8f5a09dd,6519 1.00
c6707599f57a6499,5032 1.00
c670923c79637be7,11832 1.00
c670fe0b5aca20e8,14586 1.00
c67133e227003e5f,11343 1.00
c67155662971d00c,11343 1.00
c67155aaf295990e,9747 1.00
c6717c4bd0c8ef48,11832 1.00
c6722199e7728f31,11832 1.00
c67298fbd5c62b4b,5557 1.00
c67339d4ffb32085,11343 1.00
c674357e4405d81e,5032 1.00
c674c8bf9b1943a3,11832 1.00
c674db56ce218600,573 1.00
c674f2e7dd3f6ff3,10043 1.00
c6755301be5d93bd,12411 1.00
c675ac0dd47eb433,3806 1.00
c675b1a0b03e313b,11832 1.00
c676ee2ae035b75a,10317 1.00
c67779b5d185996d,10494 1.00
c677ad03fc048b59,2054 1.00
c677bfef822e4c28,10317 1.00
c677d8cf2324989b,10317 1.00
c678a5bc2ed80588,573 1.00
c678c9d9203505f3,10621 1.00
c6794e46b043ea34,12211 1.00
c67ab7904a78e0de,10043 1.00
c67b1ba00fe4a323,14586 1.00
c67bcbde6efb3d32,5427 1.00
c67c24f1b01ab544,10043 1.00
c67cd5fa4371345c,5528 1.00
c67cebfaa7b533fb,3806 1.00
c67d51f307c9fd63,9060 1.00
c67e5d9ef98d533f,14920 1.00
c67ebffbe944708a,10317 1.00
c67f586fb3b4d787,2464 1.00
c67f85a3f1d662ef,10317 1.00
c68048abf76d2ac6,6764 1.00
c6804bb727bdbcb8,573 1.00
c6805bf917062c8e,11176 1.00
c6809e4a95966eb3,4499 1.00
c680bc310644d37a,9060 1.00
c680c8efd6d13f8d,11643 1.00
c680f4b3d1fc681f,10434 1.00
c6818b4b487cb3de,9060 1.00
c681ec0eb70d7895,10317 1.00
c6831d06f2ccc746,4499 1.00
c6842b99b4c749f4,10043 1.00
c684acaed30b8365,5557 1.00
c685748d554008f0,621 1.00
c685f1be8f48b3fe,11832 1.00
c6864000ed43244d,10043 1.00
c6868570cf3ffdbe,10317 1.00
c686bced69f13cf4,9060 1.00
c686eb24e1ef2dfd,10621 1.00
c6872743f532be91,10434 1.00
c687638ea814cb34,10434 1.00
c687d0b26c121899,1794 1.00
c68805f667862314,10317 1.00
c688c92a1c8d9396,11832 1.00
c689069e4b1e8765,12438 1.00
c6893c2b944de322,12057 1.00
c689c4adb5170cf2,4575 1.00
c68b0b213975a951,11832 1.00
c68b3f020c50986e,10435 1.00
c68bfe30f983ec08,11398 1.00
c68c1fc6fb726127,10494 1.00
c68d26eea75ae487,10317 1.00
c68d9529e9934ee2,3450 1.00
c68dcfde8ca367dc,10434 1.00
c68e886455875e82,573 1.00
c6900c053f7f880a,4499 1.00
c690b2eb8e3ae95c,14330 1.00
c690f13dc81f1047,9060 1.00
c693ceba0fe7e582,5557 1.00
c69454aa579b54b6,10043 1.00
c6945b26ab8ae77b,5557 1.00
c69578543ad2b17b,13452 1.00
c696d9d1249b5a30,8537 1.00
c6975cd6eb9a898e,13153 1.00
c69792ff986c5b3f,10317 1.00
c6980e5009fb3336,10317 1.00
c6993dc3689469e4,10434 1.00
c699b5235b87fd2b,573 1.00
c69a429c98b15830,10043 1.00
c69a624821d42010,11832 1.00
c69a7c0595ccc0e8,4499 1.00
c69aba1bbdac0f24,4499 1.00
c69b86b9043887cf,10317 1.00
c69c26eb8ab01635,8205 1.00
c69ca2d19119c439,2893 1.00
c69d4c736cb5e625,12826 1.00
c69dfa772d92b409,11343 1.00
c69ef58adedf7032,12868 1.00
c69f4331d5897aec,10434 1.00
c69f89837a3cbcbe,10043 1.00
c6a070359337d7e3,4499 1.00
c6a202b0f1f7c3dc,4499 1.00
c6a32057ba9e3c32,10434 1.00
c6a3674b554983b0,10494 1.00
c6a38784eb26f6c3,12826 1.00
c6a39a4239cf2369,9060 1.00
c6a3f786d882e35b,13431 1.00
c6a604c64a1e4d2a,10317 1.00
c6a60bba1106c325,10494 1.00
c6a64ebe8810662e,10043 1.00
c6a6b35e8c6c3540,11832 1.00
c6a7093701599e12,10358 1.00
c6a84f69e15405af,11832 1.00
c6a8c3f724e67fb7,7466 1.00
c6a8cba13048d303,12868 1.00
c6a95da240b0c2ed,10317 1.00
c6a96ea434baca7d,3793 1.00
c6a993d9d16efba7,3242 1.00
c6a99bd11d9768f5,11832 1.00
c6a9c39f8bac811e,13480 1.00
c6ab18ff0f7ce1ae,3793 1.00
c6ab5bcaee561b8d,10621 1.00
c6ab6115f8336137,12057 1.00
c6ab8801c22bb07c,5557 1.00
c6abfa1b1935c801,10494 1.00
c6ac468147e6d484,13301 1.00
c6acf83366685ba3,12057 1.00
c6ae12ba13599ff5,11832 1.00
c6ae561dd1beadf4,10317 1.00
c6aeff35695a6fc5,14920 1.00
c6af29524e738a71,11643 1.00
c6b05c283c161e6c,9060 1.00
c6b0d3c558a107df,10317 1.00
c6b0fd3890350181,5394 1.00
c6b10143316bdd1a,10434 1.00
c6b14cd5e52961e5,12587 1.00
c6b3360365a20b1d,9318 1.00
c6b3bbe962213539,505 1.00
c6b4acd5e44aeaf6,5557 1.00
c6b505376c52fe5f,573 1.00
c6b5062c4a65e0e0,10434 1.00
c6b5323bc7510fdd,12826 1.00
c6b6c46ecea56891,13301 1.00
c6b70f407c2a3520,13480 1.00
c6b717cd81d73a28,12211 1.00
c6b85ef39e8782be,11579 1.00
c6b8f9a360349704,10358 1.00
c6b903f67dd97090,9060 1.00
c6b90a2efe665b3f,9747 1.00
c6b99312298994e6,12868 1.00
c6b9ab682d981794,2373 1.00
c6ba3c438b7ab221,5557 1.00
c6bae7d272823dfb,4914 1.00
c6bc0017fbeed21e,12826 1.00
c6bc45a342bbf46a,9928 1.00
c6bd67f77f28e19d,11832 1.00
c6bd7c8bae57378e,11643 1.00
c6bd7e2b5881de2a,10317 1.00
c6beab82a835a382,10317 1.00
c6bf18fcde3a3802,10434 1.00
c6bf8294a976c314,9747 1.00
c6bffe1bcebb66c8,12057 1.00
c6c0cb8069bb0537,7059 1.00
c6c1a1693db8b1bf,573 1.00
c6c202166c77b9b8,8205 1.00
c6c268529cafb282,10317 1.00
c6c3b7dcc978d419,11832 1.00
c6c4cd44e39f0d37,11832 1.00
c6c59606df4d304c,9060 1.00
c6c59cfe51f672a3,10494 1.00
c6c63668b98cdde2,9060 1.00
c6c6c4e2ef27b3ac,4499 1.00
c6c97f6a8655f417,10317 1.00
c6c9df31d2a9b19f,14239 1.00
c6cae9f8fba0262c,10434 0.99
c6cb53aaf89d128f,573 1.00
c6cb7020e281444c,12826 1.00
c6cb739109ffac25,9318 1.00
c6cbac32e00f1502,10317 1.00
c6cbb68ce37c0aff,11832 1.00
c6cc008ffba51a57,12868 1.00
c6cc0cab2992a82d,2054 1.00
c6cd34095ad15eae,573 1.00
c6cd8057eb4b7a2e,10317 1.00
c6cdafdc20ebfaac,14920 1.00
c6cdfc969725ca50,4452 1.00
c6ce6ad193f0b2e6,13431 1.00
c6ce88586d5e47c9,3128 1.00
c6ceb6a0991afb30,11973 1.00
c6cee2f1a7813deb,2373 1.00
c6cf5a44ac76805a,13431 1.00
c6cfb18ecd81f8ee,8205 1.00
c6d2b2dc662ee490,8711 1.00
c6d32467fcc712a7,10494 1.00
c6d32b415d22b117,8205 1.00
c6d330da594daeee,9060 1.00
c6d33c7810351fbe,13431 1.00
c6d42af543640334,11832 1.00
c6d46ab1070bc511,8986 1.00
c6d475217280bd0e,11444 1.00
c6d50a25000ddb50,10434 1.00
c6d592936aaa42a5,10317 1.00
c6d61288a1356578,453 1.00
c6d69c43fe620d5b,10317 1.00
c6d738055b71dd3f,14157 1.00
c6d86244ba9eef35,13137 1.00
c6d86f24d825d09c,4914 1.00
c6d8e7d820d9f28b,10317 1.00
c6d8e8719ff78706,11832 1.00
c6da16c47ca21a7f,11832 1.00
c6daa5d6ddf5e855,6764 1.00
c6dacdc553c40739,10317 1.00
c6dc7a0c5dc556b4,11832 1.00
c6dc7baf85b27b99,8205 1.00
c6dc7c7aa3ffdc83,10434 1.00
c6dca0c6c396cc48,10494 1.00
c6dd832f2a5b204a,3438 1.00
c6ddeeb684294296,8451 1.00
c6df88b52d9021d2,10621 1.00
c6df9af6445a8e03,4220 1.00
c6e0052e281acc1c,10317 1.00
c6e04678ede77b1e,11832 1.00
c6e063378740c306,1041 1.00
c6e1e14af1c62679,10434 1.00
c6e23a4674b71be8,11832 1.00
c6e26da01bbf4d73,11832 1.00
c6e4373c609c5d25,12868 1.00
c6e4b8c86c29de1c,2259 1.00
c6e55062f3327e61,11832 1.00
c6e567c3892f83ae,10317 1.00
c6e56e5c593b0e19,11343 1.00
c6e5d5bd0059c9b5,11832 1.00
c6e7df85bb34f459,11832 1.00
c6e82b59bfb59b61,11343 1.00
c6e82c8414b4334f,7976 1.00
c6e82cd4f628c10f,10494 1.00
c6e8b054418aa42c,13361 1.00
c6ea9ec3a54aa11e,10494 1.00
c6eb3f7a52d933ae,10494 1.00
c6eb9c84040d19a6,4499 1.00
c6ebc70be2a6846d,8205 1.00
c6ec7c15494ef58b,13495 1.00
c6ecc1566827ca02,10222 1.00
c6ece69decb94e9b,829 1.00
c6edc0d960434aba,10317 1.00
c6ee4ed7015bcedc,13431 1.00
c6ee85e80e7c8066,14586 1.00
c6eec0ef9cd72d4c,4499 1.00
c6ef1cfc76722ef2,4519 1.00
c6ef5f7ced3f7b0d,8348 1.00
c6efead753c69d09,5557 1.00
c6f0743316d01b2e,11643 1.00
c6f092a87f455406,11043 1.00
c6f09f6665a42cee,10317 1.00
c6f0f63583815b4f,8205 1.00
c6f1ce21eeead3ff,10494 1.00
c6f351a3382adf44,14586 1.00
c6f3fcb0f4dc3f73,4496 1.00
c6f4006635000a97,10317 1.00
c6f42e32736a9a17,8555 1.00
c6f56d42909160a1,3793 1.00
c6f5cea55736c2d5,10317 1.00
c6f617ebada9ccf5,7314 1.00
c6f72c21a8471967,10317 1.00
c6f747bfbd106824,8205 1.00
c6f83ed4002cd0c6,3438 1.00
c6f875e6b686d0f3,3438 1.00
c6f92d9e98b7bc93,7355 1.00
c6fbbda8288d6e11,11938 1.00
c6fbc0a75f8c3f0e,10317 1.00
c6fc1591eb1f0ab3,573 1.00
c6fc9d9a87f3acb8,9060 1.00
c6fe80f3d0b94b25,3279 1.00
c6ff74e1827fba43,11832 1.00
c6ff827e68e006ac,13431 1.00
c7002c50cb5ef3f8,4442 0.99
c70062a8c3525a1f,12211 1.00
c700bbb2e6fbd50c,10494 1.00
c7016cb30e5b6a71,9060 1.00
c70189835b01758c,11832 1.00
c701a31850f9c90c,4826 1.00
c7031c4a1d780cf3,11427 1.00
c7033bf2b3cef549,10494 1.00
c703e46e0ce6af08,9060 1.00
c703e83a61b7038c,5204 1.00
c70535608867a1dd,10317 1.00
c7053a681b3c71a7,11170 0.99
c70643c7338464ad,7314 1.00
c706620b3a3dc213,9747 1.00
c708b66d3fde1c12,14586 1.00
c709b7629f3d2c4a,8913 1.00
c70a3478d3d61b85,10494 1.00
c70abdcfad85628c,12826 1.00
c70af31fe2450762,14660 1.00
c70b35e9f9cd329e,13431 1.00
c70ba00293324a78,11832 1.00
c70bdf47483ecd50,3438 1.00
c70c44e0c7ff7963,5427 1.00
c70dd3cac36d5388,14472 1.00
c70de93b28d3905a,8451 1.00
c70e23955caf2eb4,10494 1.00
c70f2595e1715121,4499 1.00
c7100f3412eddf89,573 1.00
c7108b0f6c38ec9a,11832 1.00
c71192aeaff967c8,573 1.00
c71215a0ce19dbd4,9318 1.00
c7132685ca13076c,11697 1.00
c7142bf119e75a52,9060 1.00
c7154991e89469fe,7976 1.00
c7154bd16a1acee2,10145 1.00
c7177e6b74f80a2e,5114 1.00
c7189f015483278b,11832 1.00
c71be3442eb135d5,2373 1.00
c71c4bc5ddceffbc,6865 1.00
c71c85ad177194bb,10549 1.00
c71c9a2cca561fbe,3023 1.00
c71ce25bd908d13f,6705 1.00
c71d2ee18674293a,10559 1.00
c71d53fb524fe220,7976 1.00
c720a005613a3f88,573 1.00
c7220f4f0d63cb3a,8555 1.00
c7223449c8aed8bc,621 1.00
c72296691511d698,9898 1.00
